clusterTime,clusterPE,clusterMaxPE,clusterChargeBalance,clusterHits,hitPE,hitDetID,label
787.812,101.073,3.811,0.611,32,"1.0578110638786766,3.8105826756619154,3.7945718240835036,3.778560972505092,3.7945718240835036,3.778560972505092,3.7305284177698574,3.7145175661914465,3.6344633082993894,3.6024416051425665,3.5864307535641546,3.4945039970930236,3.447492732558139,3.4161518895348837,3.384811046511628,3.09067851824274,3.09067851824274,3.055557171444527,3.055557171444527,3.0204358246463143,3.0379964980454206,2.967753804448995,2.897511110852569,2.8623897640543565,2.8097077438570364,2.7921470704579305,2.809707743857037,2.809707743857037,2.8097077438570364,2.651661683265078,2.669222356664185,2.6165403364668656","343,382,382,382,382,382,382,382,382,382,382,393,393,393,393,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404",1
840.286,9.935,1.837,0.379,7,"1.837450837435788,0.8628286966463415,0.9193756620762712,1.529648550943853,1.4689683100469284,1.6292908031088082,1.6872786248995175","378,379,381,390,450,453,458",1
810.667,27.253,3.704,0.261,18,"3.7039620535714284,1.3992217728933793,1.199530239762931,1.725657393292683,1.4154956740077453,0.8254394531250001,0.8190341857747104,1.253633720930233,1.1131847729143798,2.2017771745668915,1.0979508554469273,1.866516454259777,1.3455781370470317,1.581963485447186,1.3566008711283188,1.2075585482932507,1.5604143765703522,1.5798795021186438","344,373,376,383,390,391,392,393,402,408,420,420,422,422,434,437,441,449",1
5060.400,10.438,3.897,0.543,5,"1.6681728078358218,3.896779027478449,1.9808070866141738,1.7332062007874016,1.159528643546971","371,372,385,385,396",0
797.333,7.163,1.826,0.529,6,"1.0218364113951472,1.826236924958368,1.5197316900357993,1.5572559292959425,0.6662142478813559,0.5713001514004543","395,418,435,435,449,457",1
638.800,15.591,2.946,0.329,10,"0.9916181236860545,1.9986427436440677,1.408954938900204,0.797613614527287,2.0790867792742653,1.0969295058139537,2.0415076913759695,1.4162706021540465,2.9456527819212415,0.8145784076891445","363,381,382,387,392,393,394,399,435,439",1
2563.250,54.207,14.347,0.494,8,"1.3315010513341068,14.347436969647514,5.521402782310704,4.918819832402234,3.3521390743271664,8.948460795700084,1.9568388072601555,13.83034948000808","365,399,399,420,421,440,440,451",0
9163.500,31.910,16.420,0.545,8,"6.3815487132352935,1.1015490404862174,0.591077302631579,4.293695494186047,16.419753827370503,0.9917571225820019,0.9640690054882666,1.1669158935546875","332,335,384,393,396,421,457,463",0
876.973,5908.298,246.533,0.080,148,"99.70674402573529,101.56550626822747,170.05389039768377,-1.2098981264356816,145.47509262242272,58.20527343749999,-0.23583984375,125.37939297124602,88.2708805863575,1.7540060063844085,62.64676339285716,127.8156699934555,111.95456112132352,-1.17919921875,246.533203125,113.76415370319384,66.31703654133466,1.616113670318725,48.09090569057037,56.52389069517217,12.425820474010626,3.3603725296844504,8.478834261706952,11.529947916666668,13.994519463900863,5.166015625,6.39720132583076,12.23434987942122,15.550560625547282,3.7516219012789076,100.54224917763158,11.4727967299884,4.6670882428278695,15.620140646448176,10.122666855203619,7.086957898223192,28.986570821005913,25.175635494402982,20.39879108297414,7.604466157029235,50.23266895707831,1.2786497552710845,15.097697110355645,23.644977438038794,1.2198612607758619,47.42642337328765,38.162440469820176,46.458531821646346,10.231755597434743,42.750968286546595,71.48845229760695,10.353944359756087,11.92005893640351,46.837834235564294,14.769372274709301,34.31551300682168,2.4653511721752497,49.9742130195599,12.057091095961697,63.92561108422069,61.18078613281251,80.74837036676314,77.33353015988372,1.9274618459302322,156.5562166908915,32.80094880578423,91.54064523430642,0.8489406140254608,9.098089369769875,1.5985796940376567,1.4801663833682008,23.922320015822784,32.08160798792427,28.602292784041143,40.490066364247305,72.84888258095498,1.1908488268386388,2.992612685535507,106.41768079858525,133.80059477072865,36.52580071174376,0.40285809608540923,52.52600899578012,0.3012552748631388,58.721624233036565,65.53646406938326,11.367403270765138,0.5596853902414075,19.1973180578859,70.17185512086513,14.433803312768239,0.5668253755364806,45.33247313348416,5.839364327641409,4.580922067901235,5.454402970679014,85.60036360278022,106.64830902633221,25.633052357456133,55.90765755935751,0.17567213687150843,67.30063833841464,5.891450221665384,64.7793856534091,51.52787849795239,14.39428778566482,164.82404226280119,59.117187499999986,39.443597560975604,11.753519129792007,30.74050377155172,62.1017720047578,2.3257562445934257,47.04274405420351,50.65772300119331,80.92819148936174,2.140671971974399,11.087583034328931,72.67203080026728,32.20630536949005,2.242211133318928,64.53004769943466,1.4661764357467777,2.0204626492608035,1.7880200435936318,4.134387504763719,1.1482838834269664,63.07888141257223,2.4998635861750205,81.27813824152547,50.930942366147605,13.099977669048632,67.51344153877224,65.93186872718978,74.9473769430052,75.72988754325263,13.429482805676855,3.6663311954148483,5.979592368640534,2.832438490408675,39.294738538512476,72.09798438756032,1.895818679662379,7.3945034144893125,3.8893555476960393,14.514696074695122,66.0918570388805,68.76614888509116","332,334,335,335,336,337,337,338,339,339,340,341,343,343,344,347,348,348,350,351,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,374,375,376,376,377,378,379,380,381,382,383,384,385,386,387,387,388,389,390,391,392,393,393,394,395,396,396,397,397,397,398,399,400,401,402,402,403,404,405,406,406,407,407,408,409,410,410,411,412,413,413,414,415,416,416,417,418,419,420,420,421,422,424,425,426,427,428,429,430,432,433,433,434,435,436,437,437,439,440,440,441,442,442,442,443,446,447,448,449,450,450,451,452,453,454,455,455,456,456,457,458,458,459,460,461,462,463",1
7478.000,7.106,2.396,0.465,6,"0.6738281249999998,0.5778617917304747,2.395708654246461,1.5604143765703526,0.3392094648940197,1.559271694214876","332,335,389,405,457,462",0
1061.000,192.656,26.663,0.251,22,"0.7030870260855474,3.6377111349643547,7.100554435483874,7.283289292279412,3.3272879464285716,2.3562756666291627,3.445778994422572,11.243527434593027,19.14921434954505,10.663522346905177,5.4667478425732225,4.995426226265822,26.662833510117476,8.012772274518392,20.794480846774178,9.889222866355658,5.152612563161696,4.680790791984734,9.10730044603765,5.12524556359284,5.7137472587719325,18.14464890813252","334,334,339,343,344,380,385,394,395,396,397,398,399,400,401,402,408,412,417,418,419,427",1
1698.800,35.525,14.622,0.596,5,"14.622470380089059,1.5002534589694658,12.550541392543858,0.3856245293674698,6.465942382812503","412,412,419,427,428",1
672.250,23.715,4.384,0.270,16,"1.1494715073529411,1.4978810555735578,1.6974690132082693,1.9967271116214056,1.078125,1.8901869829963238,1.1601519479625555,0.7443450218023259,1.1388227749122035,1.7712865901898733,1.4581495715725805,1.04858588874805,4.383942018072287,0.4930449695121952,1.043539131637168,1.1632514170644395","332,334,335,338,340,343,347,386,396,398,401,425,427,429,434,435",1
4977.714,21.806,13.385,0.537,7,"1.458803157216495,0.6936465992647058,13.38458883351293,2.5199325770547945,2.064863868025751,0.6163062118902439,1.0682641006097562","336,343,358,377,413,429,429",0
176.500,69.056,13.875,0.351,16,"1.0654326785030634,1.9496093750000003,1.2038228683294663,1.6095391635237077,2.4761153990963853,1.603386201054217,1.8063464796686743,1.8875305911144575,1.8266425075301205,3.0799175941780823,5.013748503079383,2.8674800385462573,9.94582508484163,13.875035538286589,9.863958428375915,8.981465552137305","335,337,365,372,374,374,374,374,374,377,407,409,414,442,452,453",1
751.600,57.355,12.720,0.285,25,"1.6199861471645367,1.2832462086397058,0.5028937844669118,1.865510837323064,2.770298010046368,1.4660997789389068,1.2150998975409835,3.496321636925189,1.69219280260181,1.188786204268293,2.398731084045904,2.4583305746822033,3.937193404796512,1.1550482107079252,1.2379632994186047,1.076705169007902,1.2184370211252191,3.9963314812052526,12.720339981155773,2.842951869313874,3.1111548758529186,0.572166413949962,1.8489529034612175,1.045687351543943,0.634881606294537","338,343,343,350,360,361,366,367,368,379,380,381,386,392,393,396,400,435,441,442,442,442,456,459,459",1
46.222,144.729,33.022,0.337,18,"4.082605698529411,5.639980709251458,4.063090723104902,6.301219192976803,2.0911132812499997,9.569220497204475,1.693390052356022,20.39321001838235,33.02176339285714,4.276978076817183,3.5739260251873435,3.053914144367516,1.218505859375,1.6312255859375,14.668623428770939,1.4165704900568181,1.5314275568181817,26.501798141531587","332,334,335,336,337,338,341,343,344,347,350,351,391,391,420,424,424,450",1
2337.600,33.420,10.747,0.540,5,"0.63549658495509,10.747404751712327,10.296070168963258,1.1189481637773724,10.621794489503818","351,377,385,407,412",0
539.368,132.754,26.676,0.281,19,"26.67566636029412,8.941432831740116,9.336079572645481,7.537149645618558,4.795410156250001,6.310411154652555,2.3457188760080645,3.0996093749999996,6.61480489201571,6.901783662683828,11.593191964285712,5.246657316905287,4.829548991533868,5.125245563592841,5.772427313342067,1.8762686461480367,0.2428001136753603,-0.1655661929602184,15.675702925021328","332,334,335,336,337,338,339,340,341,343,344,347,348,350,351,356,367,425,450",1
994.258,560.559,189.395,0.376,62,"5.826631433823529,0.2180032169117647,51.35592190537912,-0.9934925368600129,0.6483569587628866,-1.751845484724441,7.206217447916666,189.39509366819368,-2.416608720549738,7.451381566334358,3.9788930694018414,2.2149164297844073,9.143840870468281,10.821720157657657,12.063072467672416,8.085937500000002,13.851490050231838,12.969126258756567,16.444333884460406,9.466941096327572,5.490161869199536,11.735338827642416,2.042827347285068,8.057371220386537,5.562072392751479,10.116167210820894,0.7962983230064657,19.289014862804873,4.708915844298247,15.278660973837209,2.7118535004844957,1.103583324306759,10.332228448748902,2.2776455498244075,1.835406315376569,0.6907443122384936,1.2080271391152504,0.4532153580960853,0.7480382709251101,0.7912793448240589,0.8054295624332978,0.025169673826040545,1.753529331140351,6.324196927374302,5.379959191689944,-1.4932131634078214,1.4910460437548188,4.5398208095432295,1.22408223399654,24.883024631497282,5.197853081784789,1.9668220479529945,10.38989555544969,0.7596339536516854,0.8179416546242774,5.406681709634348,15.273245853775597,1.3237987775259066,5.9938335835152845,1.812568231441048,4.880759902991108,0.5936940511067709","332,332,334,334,336,338,339,341,341,353,353,354,356,357,358,359,360,362,363,364,365,367,368,369,370,371,372,383,384,386,394,395,396,396,397,397,403,406,409,410,415,415,419,420,420,420,422,430,433,437,440,442,443,446,447,448,450,453,455,455,460,463",1
8316.333,10.248,2.275,0.484,6,"2.0899628429878048,0.6907443122384938,1.8898253121569706,1.8011634844868734,1.5009695704057275,2.2749824155948555","383,397,402,435,435,458",0
504.176,164.054,31.821,0.516,34,"0.8843994140625,0.8524331701807228,26.305829143329976,2.2251998546511627,2.3192223837209305,2.4132449127906974,2.507267441860465,2.5699491279069764,2.5856195494186047,2.648301235465116,2.648301235465116,2.710982921511628,2.7423237645348837,2.77366460755814,2.8050054505813953,2.8676871366279073,4.105650436046512,4.152661700581395,3.337799781976744,2.899027979651163,2.9146984011627906,3.337799781976744,4.591433502906977,12.47349086033275,11.396877036020106,2.607274654522613,2.7060350581030153,2.7652913002512567,2.7850433809673367,2.8245475423994977,2.883803784547739,2.903555865263819,31.820602033605546,1.6887782316819318","343,374,382,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,400,404,405,405,405,405,405,405,405,405,418",1
424.571,48.461,29.860,0.755,7,"2.241519220977597,2.3215734788696536,29.860238193737324,4.575763081395348,3.07140261627907,4.779478561046512,1.611463382963989","382,382,382,393,393,393,426",1
818.364,19.895,4.940,0.342,11,"0.9725354381443299,1.2346540178571432,1.624046828218563,1.2390884960595447,2.1760783587905235,1.8671409612797847,4.939758748471883,1.194382041309013,1.8386877237470167,1.5798795021186438,1.22833251953125","336,344,351,362,369,387,388,413,435,449,463",1
914.424,3502.828,288.533,0.147,151,"8.581399356617645,7.519974279001944,7.313563301588823,11.933820272229381,0.24313385953608246,3.1130859374999997,7.478308144468849,1.0548747004792332,5.388813634072579,7.277343750000002,7.584976276178012,54.2431640625,32.70786830357143,8.917585868667398,6.8590870891434275,1.3906094372509963,6.637291189633638,1.963695618234804,0.3338282550999168,21.57157852264222,6.149198379984663,3.0507339504577673,6.88953089419323,1.9000188821752273,4.900936092342342,7.556362809806034,4.17367265987249,5.459957797427653,1.3397118669614148,6.732380828590192,5.288629992992291,7.70694226237235,14.883628190255218,7.207751664959017,8.239017190717227,9.634827488687785,12.527153795199503,11.682345599112422,10.361036613805966,12.046129950161633,34.49385848828462,7.732786615210843,14.406952798117151,0.6118021051255229,43.040771484374986,30.325342465753412,180.02979853381854,49.430497332317074,1.2654820884146343,0.28760956554878053,17.13076092765527,216.77279197563558,5.476281117584747,139.72670172479636,18.464534108231696,19.80108963815789,77.66414452099738,7.758161089238847,27.971702398255818,0.4701126453488373,105.50252810338203,79.65120721271393,0.24987106509779955,17.928540994483757,1.0800325900291423,288.5328117437076,58.5079345703125,240.9640576302315,3.990166546081923,0.48302016084149596,25.903206758720934,37.35654372577519,10.238800842179375,2.8574098715978926,6.453525431485357,4.5575801028481,34.95520051403395,2.93516950881201,0.41051321801566576,11.399614163747806,6.677902385752688,2.8217939592480734,10.59769262951106,11.642726463607595,18.11265801664572,10.491096252224189,10.50089815237226,9.851250451154954,9.703718681167395,8.723372289279867,7.009621434563759,1.040137374161074,10.361750556615773,13.077471164163088,5.933346295248868,0.7896899745475112,9.38828833711313,3.1833526234567904,14.517986878830996,32.69553204360948,8.275082236842104,12.40684466655028,10.710976923885614,2.5456883673862767,1.0145707563920456,1.1294278231534092,10.522651374804989,0.7542459901521061,4.464189101454294,1.8945583015927976,7.651602503765063,10.082153320312498,6.060344416920733,2.1352547027936377,25.06519709675751,51.68597341954023,1.301185344827586,87.868703030385,4.182280966154845,43.01468300608405,63.96006581891408,82.99555352393625,2.7078585628394105,2.0857829470519786,96.91543579101567,44.028873163353495,75.37394001256284,2.2707854553639124,2.3065458562357852,0.9362930126404495,6.192986813583816,1.2269124819364159,15.60844809322033,30.48612314686433,11.530395091190272,85.70625662611072,6.231680542883214,1.6353857778284673,15.457896494494813,14.015741579260375,2.6982549808951966,3.192591771288211,0.6294307756463722,1.1211735691201001,84.23106607210447,154.60401332646703,4.060944763035571,1.239255444118836,4.371665396341463,8.221614387678434,10.23610432942708","332,334,335,336,336,337,338,338,339,340,341,343,344,347,348,348,350,350,350,351,353,354,355,356,357,358,360,361,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,375,376,377,378,379,379,379,380,381,381,382,383,384,385,385,386,386,387,388,388,389,389,390,391,392,392,392,393,394,395,396,397,398,399,399,399,400,401,402,403,404,405,406,407,408,409,410,411,411,412,413,414,414,415,416,417,418,419,420,421,422,424,424,425,425,426,426,427,428,429,430,430,432,432,433,433,434,435,436,437,437,439,440,441,442,442,446,447,447,449,450,450,451,452,452,453,454,455,455,456,456,457,458,460,460,461,462,463",1
4968.800,12.938,3.516,0.508,5,"2.437854433862941,3.515625000000001,2.4600535425646552,2.7537596434528777,1.7702740565054214","335,344,376,456,456",0
1054.857,21.376,10.645,0.540,7,"4.1718283117529875,1.6314665198117337,1.4202034386405116,10.64498953444966,0.571502044628433,1.004783900221061,1.9313706212434265","348,400,407,450,451,458,462",1
623.333,19.245,7.386,0.473,9,"0.5891086854704413,1.362178407866379,1.5227169004611836,1.2390884960595447,2.5370257615257943,1.5804606059195832,7.385731761565832,0.940158834287532,2.088165283203125","350,376,387,400,402,404,406,412,463",1
750.529,170.484,41.321,0.622,34,"21.566617076120146,2.79214707045793,2.897511110852569,3.0204358246463143,3.108239191641847,3.1609212118391663,3.2136032320364856,3.283845925632911,3.3189672724311245,3.371649292628444,3.3540886192293375,3.424331312825763,3.424331312825763,3.512134679821295,3.529695353220402,3.547256026619508,3.5823773734177218,3.564816700018615,3.564816700018615,3.5823773734177213,3.529695353220402,3.512134679821296,3.512134679821296,3.512134679821296,3.512134679821296,3.002316268844221,3.1603329145728645,3.2788453988693465,3.377605802449749,3.3973578831658298,3.4566141253140708,3.5356224481783927,3.5553745288944727,41.321352858040164","382,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,405,405,405,405,405,405,405,405,405",1
